"timestamp","wait_time","acayear"
"2015-01-22 01:33:00",20,"2014-2015"
"2015-01-22 01:00:37",20,"2014-2015"
"2015-01-22 00:33:11",15,"2014-2015"
"2015-01-21 23:36:28",30,"2014-2015"
"2015-01-21 22:58:55",30,"2014-2015"
"2015-01-21 22:29:01",35,"2014-2015"
"2015-01-21 21:55:12",35,"2014-2015"
"2015-01-21 21:13:07",45,"2014-2015"
"2015-01-21 20:43:09",60,"2014-2015"
"2015-01-21 20:07:11",40,"2014-2015"
"2015-01-21 19:33:39",35,"2014-2015"
"2015-01-21 19:00:08",0,"2014-2015"
"2015-01-21 00:43:59",35,"2014-2015"
"2015-01-21 00:13:24",30,"2014-2015"
"2015-01-20 22:45:20",60,"2014-2015"
"2015-01-20 22:32:30",40,"2014-2015"
"2015-01-20 22:00:54",40,"2014-2015"
"2015-01-20 21:26:09",40,"2014-2015"
"2015-01-20 20:56:08",40,"2014-2015"
"2015-01-20 19:59:05",30,"2014-2015"
"2015-01-20 19:29:32",40,"2014-2015"
"2015-01-20 19:01:38",0,"2014-2015"
"2015-01-20 01:13:49",15,"2014-2015"
"2015-01-20 00:25:57",40,"2014-2015"
"2015-01-19 23:35:10",22.5,"2014-2015"
"2015-01-19 22:49:59",25,"2014-2015"
"2015-01-19 22:05:36",35,"2014-2015"
"2015-01-19 21:09:26",45,"2014-2015"
"2015-01-19 20:06:20",25,"2014-2015"
"2015-01-19 19:16:42",40,"2014-2015"
"2015-01-19 19:00:50",0,"2014-2015"
"2015-01-19 01:36:22",45,"2014-2015"
"2015-01-19 00:59:27",22.5,"2014-2015"
"2015-01-19 00:34:21",30,"2014-2015"
"2015-01-19 00:02:35",30,"2014-2015"
"2015-01-18 23:30:20",45,"2014-2015"
"2015-01-18 23:02:04",35,"2014-2015"
"2015-01-18 22:30:54",30,"2014-2015"
"2015-01-18 22:01:45",37.5,"2014-2015"
"2015-01-18 21:30:44",35,"2014-2015"
"2015-01-18 21:00:13",17.5,"2014-2015"
"2015-01-18 20:35:28",30,"2014-2015"
"2015-01-18 20:01:51",17.5,"2014-2015"
"2015-01-18 19:30:39",25,"2014-2015"
"2015-01-18 19:00:35",0,"2014-2015"
"2015-01-18 01:32:16",17.5,"2014-2015"
"2015-01-18 01:07:09",30,"2014-2015"
"2015-01-18 00:33:03",30,"2014-2015"
"2015-01-18 00:02:07",25,"2014-2015"
"2015-01-17 23:28:30",35,"2014-2015"
"2015-01-17 23:02:17",30,"2014-2015"
"2015-01-17 22:37:52",20,"2014-2015"
"2015-01-17 22:00:47",30,"2014-2015"
"2015-01-17 21:36:32",30,"2014-2015"
"2015-01-17 21:02:54",20,"2014-2015"
"2015-01-17 20:31:59",10,"2014-2015"
"2015-01-17 20:01:25",10,"2014-2015"
"2015-01-17 19:32:24",15,"2014-2015"
"2015-01-17 19:13:07",0,"2014-2015"
"2015-01-17 01:13:35",35,"2014-2015"
"2015-01-17 00:17:47",45,"2014-2015"
"2015-01-16 23:28:02",50,"2014-2015"
"2015-01-16 22:37:30",45,"2014-2015"
"2015-01-16 21:53:15",35,"2014-2015"
"2015-01-16 21:04:57",17.5,"2014-2015"
"2015-01-16 20:04:48",25,"2014-2015"
"2015-01-16 19:29:17",25,"2014-2015"
"2015-01-16 19:02:25",0,"2014-2015"
"2015-01-16 01:48:09",10,"2014-2015"
"2015-01-16 01:20:13",10,"2014-2015"
"2015-01-16 00:52:11",15,"2014-2015"
"2015-01-16 00:19:18",20,"2014-2015"
"2015-01-15 23:20:00",30,"2014-2015"
"2015-01-15 22:47:59",60,"2014-2015"
"2015-01-15 22:14:10",40,"2014-2015"
"2015-01-15 21:40:34",35,"2014-2015"
"2015-01-15 21:19:19",25,"2014-2015"
"2015-01-15 20:35:10",20,"2014-2015"
"2015-01-15 20:05:12",20,"2014-2015"
"2015-01-15 19:41:09",25,"2014-2015"
"2015-01-15 19:14:12",30,"2014-2015"
"2015-01-15 19:03:11",0,"2014-2015"
"2015-01-15 01:59:56",10,"2014-2015"
"2015-01-15 01:21:05",10,"2014-2015"
"2015-01-15 00:34:36",45,"2014-2015"
"2015-01-15 00:07:16",60,"2014-2015"
"2015-01-14 23:35:44",45,"2014-2015"
"2015-01-14 22:42:48",45,"2014-2015"
"2015-01-14 22:06:32",47.5,"2014-2015"
"2015-01-14 21:29:37",45,"2014-2015"
"2015-01-14 21:09:32",60,"2014-2015"
"2015-01-14 20:32:53",50,"2014-2015"
"2015-01-14 20:02:50",45,"2014-2015"
"2015-01-14 19:33:25",45,"2014-2015"
"2015-01-14 19:02:04",30,"2014-2015"
"2015-01-14 19:01:09",0,"2014-2015"
"2015-01-14 01:03:21",20,"2014-2015"
"2015-01-14 00:18:46",40,"2014-2015"
"2015-01-13 22:59:30",40,"2014-2015"
"2015-01-13 22:32:24",40,"2014-2015"
"2015-01-13 22:12:40",40,"2014-2015"
"2015-01-13 21:30:25",40,"2014-2015"
"2015-01-13 21:10:30",40,"2014-2015"
"2015-01-13 20:32:07",40,"2014-2015"
"2015-01-13 20:01:25",40,"2014-2015"
"2015-01-13 19:29:55",40,"2014-2015"
"2015-01-13 19:09:10",0,"2014-2015"
"2015-01-13 01:13:02",25,"2014-2015"
"2015-01-13 00:38:15",40,"2014-2015"
"2015-01-13 00:10:00",50,"2014-2015"
"2015-01-12 23:32:48",60,"2014-2015"
"2015-01-12 22:54:05",40,"2014-2015"
"2015-01-12 22:11:59",40,"2014-2015"
"2015-01-12 21:30:09",50,"2014-2015"
"2015-01-12 20:58:13",40,"2014-2015"
"2015-01-12 20:29:40",45,"2014-2015"
"2015-01-12 19:59:50",35,"2014-2015"
"2015-01-12 19:24:02",45,"2014-2015"
"2015-01-12 19:00:01",0,"2014-2015"
"2015-01-12 01:36:10",20,"2014-2015"
"2015-01-11 23:58:42",30,"2014-2015"
"2015-01-11 23:09:39",25,"2014-2015"
"2015-01-11 22:29:18",25,"2014-2015"
"2015-01-11 21:47:29",37.5,"2014-2015"
"2015-01-11 21:12:00",35,"2014-2015"
"2015-01-11 20:29:31",30,"2014-2015"
"2015-01-11 19:44:28",25,"2014-2015"
"2015-01-11 19:04:20",0,"2014-2015"
"2015-01-11 01:34:42",17.5,"2014-2015"
"2015-01-11 01:03:48",30,"2014-2015"
"2015-01-11 00:13:47",35,"2014-2015"
"2015-01-10 23:38:54",25,"2014-2015"
"2015-01-10 22:38:44",25,"2014-2015"
"2015-01-10 21:39:42",25,"2014-2015"
"2015-01-10 20:32:48",17.5,"2014-2015"
"2015-01-10 19:44:24",17.5,"2014-2015"
"2015-01-10 19:08:22",0,"2014-2015"
"2015-01-10 00:24:26",60,"2014-2015"
"2015-01-09 23:31:51",45,"2014-2015"
"2015-01-09 22:36:33",50,"2014-2015"
"2015-01-09 21:47:17",35,"2014-2015"
"2015-01-09 21:03:31",35,"2014-2015"
"2015-01-09 20:22:33",50,"2014-2015"
"2015-01-09 19:36:19",52.5,"2014-2015"
"2015-01-09 19:13:25",0,"2014-2015"
"2015-01-09 01:32:35",25,"2014-2015"
"2015-01-09 01:01:29",30,"2014-2015"
"2015-01-09 00:52:09",25,"2014-2015"
"2015-01-09 00:09:09",30,"2014-2015"
"2015-01-08 23:38:48",35,"2014-2015"
"2015-01-08 23:04:10",40,"2014-2015"
"2015-01-08 22:33:34",47.5,"2014-2015"
"2015-01-08 22:05:24",45,"2014-2015"
"2015-01-08 21:34:30",52.5,"2014-2015"
"2015-01-08 21:03:03",45,"2014-2015"
"2015-01-08 20:32:15",60,"2014-2015"
"2015-01-08 20:03:37",50,"2014-2015"
"2015-01-08 19:12:55",40,"2014-2015"
"2015-01-08 19:01:50",0,"2014-2015"
"2015-01-08 01:33:53",10,"2014-2015"
"2015-01-08 01:05:33",10,"2014-2015"
"2015-01-08 00:22:53",30,"2014-2015"
"2015-01-07 23:50:22",45,"2014-2015"
"2015-01-07 23:16:35",45,"2014-2015"
"2015-01-07 22:35:55",60,"2014-2015"
"2015-01-07 22:08:25",60,"2014-2015"
"2015-01-07 21:33:42",60,"2014-2015"
"2015-01-07 20:56:47",60,"2014-2015"
"2015-01-07 20:27:25",50,"2014-2015"
"2015-01-07 20:02:11",55,"2014-2015"
"2015-01-07 19:41:25",60,"2014-2015"
"2015-01-07 19:41:06",60,"2014-2015"
"2015-01-07 01:43:11",10,"2014-2015"
"2015-01-07 01:27:01",30,"2014-2015"
"2015-01-07 00:43:45",35,"2014-2015"
"2015-01-07 00:16:37",60,"2014-2015"
"2015-01-06 23:44:15",60,"2014-2015"
"2015-01-06 22:27:58",60,"2014-2015"
"2015-01-06 21:58:56",45,"2014-2015"
"2015-01-06 21:29:17",60,"2014-2015"
"2015-01-06 20:39:14",60,"2014-2015"
"2015-01-06 20:08:47",40,"2014-2015"
"2015-01-06 19:00:28",0,"2014-2015"
"2015-01-06 01:47:43",10,"2014-2015"
"2015-01-06 01:13:43",45,"2014-2015"
"2015-01-06 00:49:54",50,"2014-2015"
"2015-01-06 00:17:27",50,"2014-2015"
"2015-01-05 23:39:22",1,"2014-2015"
"2015-01-05 22:59:20",50,"2014-2015"
"2015-01-05 22:16:07",60,"2014-2015"
"2015-01-05 21:44:45",60,"2014-2015"
"2015-01-05 21:12:18",60,"2014-2015"
"2015-01-05 20:40:57",50,"2014-2015"
"2015-01-05 20:13:01",45,"2014-2015"
"2015-01-05 19:42:59",42.5,"2014-2015"
"2015-01-05 19:11:11",35,"2014-2015"
"2015-01-05 19:00:18",0,"2014-2015"
"2015-01-05 01:58:34",10,"2014-2015"
"2015-01-05 01:11:48",10,"2014-2015"
"2015-01-05 00:31:10",25,"2014-2015"
"2015-01-05 00:05:10",35,"2014-2015"
"2015-01-04 23:32:08",40,"2014-2015"
"2015-01-04 23:02:05",40,"2014-2015"
"2015-01-04 22:29:58",40,"2014-2015"
"2015-01-04 21:57:10",40,"2014-2015"
"2015-01-04 21:27:11",40,"2014-2015"
"2015-01-04 20:56:51",40,"2014-2015"
"2015-01-04 20:29:31",30,"2014-2015"
"2015-01-04 20:04:59",30,"2014-2015"
"2015-01-04 19:34:27",30,"2014-2015"
"2015-01-04 18:59:31",0,"2014-2015"
"2014-12-13 01:19:52",20,"2014-2015"
"2014-12-13 00:43:56",10,"2014-2015"
"2014-12-13 00:16:20",10,"2014-2015"
"2014-12-12 23:46:57",30,"2014-2015"
"2014-12-12 23:17:28",20,"2014-2015"
"2014-12-12 22:38:07",25,"2014-2015"
"2014-12-12 21:57:46",25,"2014-2015"
"2014-12-12 21:43:15",10,"2014-2015"
"2014-12-12 21:16:05",20,"2014-2015"
"2014-12-12 20:33:03",10,"2014-2015"
"2014-12-12 20:04:17",10,"2014-2015"
"2014-12-12 19:32:32",10,"2014-2015"
"2014-12-12 19:00:28",0,"2014-2015"
"2014-12-12 01:38:43",15,"2014-2015"
"2014-12-12 01:03:40",20,"2014-2015"
"2014-12-12 00:24:18",30,"2014-2015"
"2014-12-11 23:58:18",30,"2014-2015"
"2014-12-11 23:13:18",30,"2014-2015"
"2014-12-11 22:37:21",30,"2014-2015"
"2014-12-11 22:03:27",20,"2014-2015"
"2014-12-11 21:27:21",25,"2014-2015"
"2014-12-11 20:53:32",20,"2014-2015"
"2014-12-11 19:03:25",0,"2014-2015"
"2014-12-11 01:34:36",10,"2014-2015"
"2014-12-11 00:20:38",27.5,"2014-2015"
"2014-12-10 23:50:28",45,"2014-2015"
"2014-12-10 23:19:54",35,"2014-2015"
"2014-12-10 22:50:04",20,"2014-2015"
"2014-12-10 22:06:36",10,"2014-2015"
"2014-12-10 21:51:30",17.5,"2014-2015"
"2014-12-10 21:19:13",25,"2014-2015"
"2014-12-10 20:41:35",20,"2014-2015"
"2014-12-10 19:32:21",12.5,"2014-2015"
"2014-12-10 19:04:06",0,"2014-2015"
"2014-12-10 01:23:16",35,"2014-2015"
"2014-12-10 00:48:47",30,"2014-2015"
"2014-12-10 00:15:58",35,"2014-2015"
"2014-12-09 23:45:31",40,"2014-2015"
"2014-12-09 23:15:26",35,"2014-2015"
"2014-12-09 22:42:59",25,"2014-2015"
"2014-12-09 21:42:05",25,"2014-2015"
"2014-12-09 21:11:11",20,"2014-2015"
"2014-12-09 20:35:08",17.5,"2014-2015"
"2014-12-09 20:03:46",37.5,"2014-2015"
"2014-12-09 19:30:47",40,"2014-2015"
"2014-12-09 19:06:27",0,"2014-2015"
"2014-12-09 00:56:23",40,"2014-2015"
"2014-12-09 00:22:48",35,"2014-2015"
"2014-12-08 23:52:13",30,"2014-2015"
"2014-12-08 23:06:33",30,"2014-2015"
"2014-12-08 22:30:47",25,"2014-2015"
"2014-12-08 21:54:46",15,"2014-2015"
"2014-12-08 21:27:18",25,"2014-2015"
"2014-12-08 20:56:43",20,"2014-2015"
"2014-12-08 20:28:45",10,"2014-2015"
"2014-12-08 20:00:05",15,"2014-2015"
"2014-12-08 19:27:50",15,"2014-2015"
"2014-12-08 19:00:29",0,"2014-2015"
"2014-12-08 01:16:41",40,"2014-2015"
"2014-12-08 00:41:58",30,"2014-2015"
"2014-12-08 00:07:36",40,"2014-2015"
"2014-12-07 23:36:26",32.5,"2014-2015"
"2014-12-07 23:05:34",40,"2014-2015"
"2014-12-07 22:04:06",15,"2014-2015"
"2014-12-07 21:31:20",35,"2014-2015"
"2014-12-07 21:00:55",25,"2014-2015"
"2014-12-07 20:30:28",30,"2014-2015"
"2014-12-07 19:37:30",20,"2014-2015"
"2014-12-07 19:03:40",0,"2014-2015"
"2014-12-07 01:29:26",30,"2014-2015"
"2014-12-07 00:34:31",35,"2014-2015"
"2014-12-06 23:44:41",35,"2014-2015"
"2014-12-06 22:44:34",35,"2014-2015"
"2014-12-06 21:46:19",15,"2014-2015"
"2014-12-06 20:48:44",10,"2014-2015"
"2014-12-06 20:04:36",15,"2014-2015"
"2014-12-06 19:21:07",25,"2014-2015"
"2014-12-06 19:04:32",0,"2014-2015"
"2014-12-06 01:52:23",25,"2014-2015"
"2014-12-06 00:55:29",30,"2014-2015"
"2014-12-06 00:20:02",35,"2014-2015"
"2014-12-05 23:51:29",35,"2014-2015"
"2014-12-05 23:12:27",40,"2014-2015"
"2014-12-05 22:41:16",37.5,"2014-2015"
"2014-12-05 22:12:36",25,"2014-2015"
"2014-12-05 21:45:27",30,"2014-2015"
"2014-12-05 21:05:23",25,"2014-2015"
"2014-12-05 20:18:56",25,"2014-2015"
"2014-12-05 19:48:35",30,"2014-2015"
"2014-12-05 19:27:13",15,"2014-2015"
"2014-12-05 19:00:09",0,"2014-2015"
"2014-12-05 02:07:48",10,"2014-2015"
"2014-12-05 01:19:16",20,"2014-2015"
"2014-12-05 00:49:21",25,"2014-2015"
"2014-12-05 00:19:05",30,"2014-2015"
"2014-12-04 23:45:48",20,"2014-2015"
"2014-12-04 22:36:01",30,"2014-2015"
"2014-12-04 22:07:06",37.5,"2014-2015"
"2014-12-04 21:31:12",30,"2014-2015"
"2014-12-04 21:07:55",40,"2014-2015"
"2014-12-04 20:32:30",30,"2014-2015"
"2014-12-04 20:00:52",35,"2014-2015"
"2014-12-04 19:31:02",30,"2014-2015"
"2014-12-04 19:02:45",0,"2014-2015"
"2014-12-04 01:44:37",40,"2014-2015"
"2014-12-04 01:02:14",40,"2014-2015"
"2014-12-04 00:14:23",50,"2014-2015"
"2014-12-03 23:35:39",40,"2014-2015"
"2014-12-03 23:08:48",30,"2014-2015"
"2014-12-03 22:27:51",37.5,"2014-2015"
"2014-12-03 22:03:03",35,"2014-2015"
"2014-12-03 21:35:58",37.5,"2014-2015"
"2014-12-03 21:12:04",47.5,"2014-2015"
"2014-12-03 20:32:18",25,"2014-2015"
"2014-12-03 20:03:47",30,"2014-2015"
"2014-12-03 19:36:57",25,"2014-2015"
"2014-12-03 19:13:57",45,"2014-2015"
"2014-12-03 18:59:26",10,"2014-2015"
"2014-12-03 01:35:30",15,"2014-2015"
"2014-12-03 00:31:56",40,"2014-2015"
"2014-12-03 00:07:20",30,"2014-2015"
"2014-12-02 23:28:10",35,"2014-2015"
"2014-12-02 22:34:57",40,"2014-2015"
"2014-12-02 21:45:44",40,"2014-2015"
"2014-12-02 21:09:07",40,"2014-2015"
"2014-12-02 20:22:12",35,"2014-2015"
"2014-12-02 19:40:24",25,"2014-2015"
"2014-12-02 19:01:33",0,"2014-2015"
"2014-12-02 01:35:38",25,"2014-2015"
"2014-12-02 01:19:22",30,"2014-2015"
"2014-12-02 00:48:50",50,"2014-2015"
"2014-12-01 23:26:37",45,"2014-2015"
"2014-12-01 22:17:14",45,"2014-2015"
"2014-12-01 21:26:43",40,"2014-2015"
"2014-12-01 20:44:57",45,"2014-2015"
"2014-12-01 20:11:46",50,"2014-2015"
"2014-12-01 19:18:50",40,"2014-2015"
"2014-12-01 19:00:11",0,"2014-2015"
"2014-12-01 01:30:55",10,"2014-2015"
"2014-12-01 01:04:07",10,"2014-2015"
"2014-12-01 00:05:15",17.5,"2014-2015"
"2014-11-30 23:42:40",20,"2014-2015"
"2014-11-30 22:57:28",10,"2014-2015"
"2014-11-30 22:26:52",15,"2014-2015"
"2014-11-30 21:40:52",17.5,"2014-2015"
"2014-11-30 20:56:40",20,"2014-2015"
"2014-11-30 20:31:43",15,"2014-2015"
"2014-11-30 19:59:05",10,"2014-2015"
"2014-11-30 19:29:37",10,"2014-2015"
"2014-11-30 19:00:33",0,"2014-2015"
"2014-11-30 00:45:20",10,"2014-2015"
"2014-11-29 23:53:17",10,"2014-2015"
"2014-11-29 22:52:15",10,"2014-2015"
"2014-11-29 22:09:34",10,"2014-2015"
"2014-11-29 21:26:11",10,"2014-2015"
"2014-11-29 20:56:55",10,"2014-2015"
"2014-11-29 20:25:56",10,"2014-2015"
"2014-11-29 19:52:12",10,"2014-2015"
"2014-11-29 19:21:21",10,"2014-2015"
"2014-11-29 19:01:38",0,"2014-2015"
"2014-11-27 01:42:57",10,"2014-2015"
"2014-11-27 01:04:29",10,"2014-2015"
"2014-11-27 00:34:44",10,"2014-2015"
"2014-11-26 21:45:21",10,"2014-2015"
"2014-11-26 21:16:57",10,"2014-2015"
"2014-11-26 20:34:14",10,"2014-2015"
"2014-11-26 20:00:04",10,"2014-2015"
"2014-11-26 19:40:20",10,"2014-2015"
"2014-11-26 19:00:06",0,"2014-2015"
"2014-11-26 00:42:20",35,"2014-2015"
"2014-11-25 23:49:27",25,"2014-2015"
"2014-11-25 22:46:52",15,"2014-2015"
"2014-11-25 21:46:24",25,"2014-2015"
"2014-11-25 20:45:20",25,"2014-2015"
"2014-11-25 19:59:34",25,"2014-2015"
"2014-11-25 19:26:36",35,"2014-2015"
"2014-11-25 19:01:16",0,"2014-2015"
"2014-11-25 01:10:30",30,"2014-2015"
"2014-11-25 00:39:59",25,"2014-2015"
"2014-11-25 00:11:58",47.5,"2014-2015"
"2014-11-24 23:22:33",30,"2014-2015"
"2014-11-24 22:29:08",40,"2014-2015"
"2014-11-24 21:54:43",25,"2014-2015"
"2014-11-24 21:28:25",42.5,"2014-2015"
"2014-11-24 20:49:34",40,"2014-2015"
"2014-11-24 20:07:24",35,"2014-2015"
"2014-11-24 19:35:14",40,"2014-2015"
"2014-11-24 19:00:00",0,"2014-2015"
"2014-11-24 01:46:16",15,"2014-2015"
"2014-11-24 01:16:17",10,"2014-2015"
"2014-11-24 00:13:59",40,"2014-2015"
"2014-11-24 00:00:53",40,"2014-2015"
"2014-11-23 23:43:28",30,"2014-2015"
"2014-11-23 22:57:08",40,"2014-2015"
"2014-11-23 22:26:38",37.5,"2014-2015"
"2014-11-23 21:55:52",30,"2014-2015"
"2014-11-23 21:24:20",30,"2014-2015"
"2014-11-23 20:20:45",35,"2014-2015"
"2014-11-23 19:47:42",40,"2014-2015"
"2014-11-23 19:17:33",45,"2014-2015"
"2014-11-23 19:00:42",0,"2014-2015"
"2014-11-23 01:29:56",15,"2014-2015"
"2014-11-23 00:54:02",20,"2014-2015"
"2014-11-23 00:03:28",25,"2014-2015"
"2014-11-22 23:26:27",40,"2014-2015"
"2014-11-22 22:55:50",25,"2014-2015"
"2014-11-22 22:29:24",20,"2014-2015"
"2014-11-22 21:56:14",30,"2014-2015"
"2014-11-22 21:26:07",30,"2014-2015"
"2014-11-22 20:46:24",25,"2014-2015"
"2014-11-22 20:15:30",12.5,"2014-2015"
"2014-11-22 19:37:02",17.5,"2014-2015"
"2014-11-22 19:07:09",0,"2014-2015"
"2014-11-22 01:55:45",10,"2014-2015"
"2014-11-22 01:19:19",30,"2014-2015"
"2014-11-22 00:41:17",20,"2014-2015"
"2014-11-21 23:58:20",25,"2014-2015"
"2014-11-21 23:25:46",30,"2014-2015"
"2014-11-21 22:21:06",25,"2014-2015"
"2014-11-21 21:31:17",20,"2014-2015"
"2014-11-21 21:00:41",20,"2014-2015"
"2014-11-21 20:22:38",15,"2014-2015"
"2014-11-21 19:54:01",30,"2014-2015"
"2014-11-21 19:24:31",35,"2014-2015"
"2014-11-21 19:03:34",17.5,"2014-2015"
"2014-11-21 01:38:18",37.5,"2014-2015"
"2014-11-21 01:05:50",40,"2014-2015"
"2014-11-21 00:33:18",45,"2014-2015"
"2014-11-21 00:02:52",60,"2014-2015"
"2014-11-20 23:45:14",30,"2014-2015"
"2014-11-20 22:55:15",20,"2014-2015"
"2014-11-20 22:35:27",45,"2014-2015"
"2014-11-20 21:56:59",30,"2014-2015"
"2014-11-20 21:18:59",30,"2014-2015"
"2014-11-20 20:39:02",45,"2014-2015"
"2014-11-20 20:06:27",35,"2014-2015"
"2014-11-20 19:33:22",45,"2014-2015"
"2014-11-20 19:11:31",0,"2014-2015"
"2014-11-20 00:57:03",37.5,"2014-2015"
"2014-11-20 00:24:31",30,"2014-2015"
"2014-11-19 23:53:24",25,"2014-2015"
"2014-11-19 23:24:56",47.5,"2014-2015"
"2014-11-19 22:53:48",40,"2014-2015"
"2014-11-19 22:32:29",27.5,"2014-2015"
"2014-11-19 22:00:08",35,"2014-2015"
"2014-11-19 21:33:39",47.5,"2014-2015"
"2014-11-19 21:06:43",45,"2014-2015"
"2014-11-19 20:40:05",40,"2014-2015"
"2014-11-19 20:06:21",55,"2014-2015"
"2014-11-19 19:38:27",45,"2014-2015"
"2014-11-19 19:10:47",30,"2014-2015"
"2014-11-19 01:37:51",20,"2014-2015"
"2014-11-19 00:27:46",40,"2014-2015"
"2014-11-18 23:54:56",50,"2014-2015"
"2014-11-18 23:04:11",45,"2014-2015"
"2014-11-18 22:22:04",40,"2014-2015"
"2014-11-18 21:48:35",35,"2014-2015"
"2014-11-18 21:12:17",45,"2014-2015"
"2014-11-18 20:24:55",35,"2014-2015"
"2014-11-18 19:48:26",40,"2014-2015"
"2014-11-18 19:03:11",0,"2014-2015"
"2014-11-18 01:14:02",35,"2014-2015"
"2014-11-18 00:37:05",35,"2014-2015"
"2014-11-18 00:00:10",40,"2014-2015"
"2014-11-17 23:18:31",45,"2014-2015"
"2014-11-17 22:45:48",40,"2014-2015"
"2014-11-17 22:16:26",45,"2014-2015"
"2014-11-17 21:33:00",40,"2014-2015"
"2014-11-17 21:01:40",40,"2014-2015"
"2014-11-17 20:20:50",45,"2014-2015"
"2014-11-17 19:51:24",40,"2014-2015"
"2014-11-17 19:19:22",40,"2014-2015"
"2014-11-17 19:00:10",0,"2014-2015"
"2014-11-17 01:32:37",10,"2014-2015"
"2014-11-17 01:04:33",10,"2014-2015"
"2014-11-17 00:35:32",30,"2014-2015"
"2014-11-17 00:05:33",35,"2014-2015"
"2014-11-16 23:33:00",40,"2014-2015"
"2014-11-16 23:01:52",35,"2014-2015"
"2014-11-16 22:29:56",40,"2014-2015"
"2014-11-16 22:06:33",20,"2014-2015"
"2014-11-16 21:36:10",20,"2014-2015"
"2014-11-16 21:02:37",10,"2014-2015"
"2014-11-16 20:34:08",45,"2014-2015"
"2014-11-16 20:01:27",30,"2014-2015"
"2014-11-16 19:30:59",27.5,"2014-2015"
"2014-11-16 19:02:19",0,"2014-2015"
"2014-11-16 01:37:03",40,"2014-2015"
"2014-11-16 01:18:36",25,"2014-2015"
"2014-11-16 00:45:02",25,"2014-2015"
"2014-11-15 23:18:08",40,"2014-2015"
"2014-11-15 22:53:32",25,"2014-2015"
"2014-11-15 22:32:44",40,"2014-2015"
"2014-11-15 22:01:04",40,"2014-2015"
"2014-11-15 21:26:13",40,"2014-2015"
"2014-11-15 21:01:01",45,"2014-2015"
"2014-11-15 20:59:13",45,"2014-2015"
"2014-11-15 20:33:06",30,"2014-2015"
"2014-11-15 20:13:45",20,"2014-2015"
"2014-11-15 19:50:04",40,"2014-2015"
"2014-11-15 19:21:42",40,"2014-2015"
"2014-11-15 19:00:26",0,"2014-2015"
"2014-11-15 01:19:28",30,"2014-2015"
"2014-11-15 00:45:54",35,"2014-2015"
"2014-11-15 00:17:07",40,"2014-2015"
"2014-11-14 23:45:44",40,"2014-2015"
"2014-11-14 22:46:14",35,"2014-2015"
"2014-11-14 22:15:48",35,"2014-2015"
"2014-11-14 21:43:55",30,"2014-2015"
"2014-11-14 21:08:26",25,"2014-2015"
"2014-11-14 20:31:32",15,"2014-2015"
"2014-11-14 19:58:28",25,"2014-2015"
"2014-11-14 19:27:35",25,"2014-2015"
"2014-11-14 19:02:58",0,"2014-2015"
"2014-11-14 01:22:47",30,"2014-2015"
"2014-11-14 00:47:34",45,"2014-2015"
"2014-11-14 00:17:58",35,"2014-2015"
"2014-11-13 23:45:26",45,"2014-2015"
"2014-11-13 23:43:58",45,"2014-2015"
"2014-11-13 23:13:22",47.5,"2014-2015"
"2014-11-13 22:33:15",45,"2014-2015"
"2014-11-13 21:54:51",45,"2014-2015"
"2014-11-13 21:14:34",45,"2014-2015"
"2014-11-13 20:38:27",45,"2014-2015"
"2014-11-13 20:03:44",40,"2014-2015"
"2014-11-13 19:29:20",45,"2014-2015"
"2014-11-13 19:02:23",0,"2014-2015"
"2014-11-13 01:49:13",17.5,"2014-2015"
"2014-11-13 01:19:54",25,"2014-2015"
"2014-11-13 00:46:42",27.5,"2014-2015"
"2014-11-13 00:00:14",47.5,"2014-2015"
"2014-11-12 23:29:33",37.5,"2014-2015"
"2014-11-12 22:03:37",47.5,"2014-2015"
"2014-11-12 21:37:12",50,"2014-2015"
"2014-11-12 21:02:41",45,"2014-2015"
"2014-11-12 20:23:23",55,"2014-2015"
"2014-11-12 19:49:24",35,"2014-2015"
"2014-11-12 19:16:57",40,"2014-2015"
"2014-11-12 19:01:55",15,"2014-2015"
"2014-11-12 01:49:10",15,"2014-2015"
"2014-11-12 01:19:13",25,"2014-2015"
"2014-11-12 00:44:06",25,"2014-2015"
"2014-11-12 00:04:28",30,"2014-2015"
"2014-11-11 23:14:23",40,"2014-2015"
"2014-11-11 22:42:11",35,"2014-2015"
"2014-11-11 21:58:00",40,"2014-2015"
"2014-11-11 21:19:29",45,"2014-2015"
"2014-11-11 20:40:59",35,"2014-2015"
"2014-11-11 19:43:03",45,"2014-2015"
"2014-11-11 19:03:43",0,"2014-2015"
"2014-11-11 01:04:39",10,"2014-2015"
"2014-11-10 23:38:54",30,"2014-2015"
"2014-11-10 22:58:01",30,"2014-2015"
"2014-11-10 22:22:04",25,"2014-2015"
"2014-11-10 21:54:52",30,"2014-2015"
"2014-11-10 21:16:38",35,"2014-2015"
"2014-11-10 20:40:26",20,"2014-2015"
"2014-11-10 20:13:44",20,"2014-2015"
"2014-11-10 19:46:58",25,"2014-2015"
"2014-11-10 19:05:20",0,"2014-2015"
"2014-11-10 01:28:23",10,"2014-2015"
"2014-11-10 00:52:40",15,"2014-2015"
"2014-11-10 00:03:05",35,"2014-2015"
"2014-11-09 23:26:17",25,"2014-2015"
"2014-11-09 22:38:18",30,"2014-2015"
"2014-11-09 22:07:03",30,"2014-2015"
"2014-11-09 21:35:31",30,"2014-2015"
